"x"
0.8
0.824489795918367
0.848979591836735
0.873469387755102
0.897959183673469
0.922448979591837
0.946938775510204
0.971428571428572
0.995918367346939
1.02040816326531
1.04489795918367
1.06938775510204
1.09387755102041
1.11836734693878
1.14285714285714
1.16734693877551
1.19183673469388
1.21632653061224
1.24081632653061
1.26530612244898
1.28979591836735
1.31428571428571
1.33877551020408
1.36326530612245
1.38775510204082
1.41224489795918
1.43673469387755
1.46122448979592
1.48571428571429
1.51020408163265
1.53469387755102
1.55918367346939
1.58367346938775
1.60816326530612
1.63265306122449
1.65714285714286
1.68163265306122
1.70612244897959
1.73061224489796
1.75510204081633
1.77959183673469
1.80408163265306
1.82857142857143
1.8530612244898
1.87755102040816
1.90204081632653
1.9265306122449
1.95102040816327
1.97551020408163
2
