V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
10543.0779436612,10367.7163560245,10186.7229217726,10000.1477343618,9808.07427951195,9634.83806099245,9456.27093401067,9363.9931926904,9208.31789174935,9054.50913391816,8894.94454690874,8819.5913217756,8653.59001833428,8578.05477170609,8428.76858005456,8363.96363509271,8208.4469868452,8143.31558663593,8006.84023562392,7956.38126389179,7823.04059417321,7772.04220369999,7632.07104334579,7580.56095789357,7529.35362192852,7398.85625251204,7355.81735215157,7312.99787427075,7180.76256338769,7138.84238323908,7095.71521221955,6974.14879810809,6942.13519346132,6910.24532347766,6878.47876663723,6764.75023815037,6732.36124700073,6700.10311961591,6667.97538979648,6546.012405806,6519.36340823033,6493.31759653841,6467.36131969141,6360.68719003218,6334.13931062848,6311.37485032623,6285.0493776921,6264.9290322476,6147.71775724375,6120.94800556658
10700.9378825384,10531.9733039377,10357.2287959043,10176.7269755277,9990.52393308683,9808.24255172128,9719.7430176343,9546.22010270227,9372.11679115676,9224.17622697172,9152.4141955613,8997.7057397377,8837.12935443122,8764.24805967826,8603.36207698857,8541.08765334254,8390.86920075867,8328.18030104338,8171.36378858746,8121.18404628474,7993.3340589443,7944.58134537686,7896.08588248446,7760.53019054556,7711.4732948262,7662.68507681772,7525.87097651982,7485.07502501718,7357.83686486768,7316.43779100469,7275.40508890688,7235.93323500937,7100.36346755596,7068.50967053746,7038.52702163165,6930.24654688343,6899.61940514566,6869.10564391674,6838.70489423632,6721.90265854333,6690.86936078295,6659.95638846753,6629.16333130273,6601.70590503741,6498.19632947328,6473.29567797604,6450.16474935521,6425.44232507183,6404.68947960282,6291.99214703173
10855.9824027619,10693.2786834464,10524.9621647801,10350.7338619109,10170.6220553217,10072.8316722064,9893.52869091115,9725.96205118987,9552.49897315105,9466.25083950106,9321.85646666528,9173.03042183487,9103.69594316914,8947.9581514929,8878.25879281255,8715.72218152266,8655.9038421256,8510.40809277641,8450.57854019417,8298.23214117023,8237.96240220265,8113.80457612137,8067.54804408743,7937.50837896797,7890.63910665349,7844.0083851969,7706.11602361881,7658.90210674393,7615.04556660676,7492.46188969109,7453.24790757552,7414.21273935186,7375.52591322866,7244.32294245443,7206.44721720186,7170.81165660604,7062.87301211187,7034.11834965836,7005.46095659181,6976.90054459966,6864.86786184982,6835.65921958917,6806.55410655607,6777.55220109622,6748.65318244498,6636.0272860852,6612.95867141452,6589.77381918809,6566.6584631743,6545.39141291383
11106.2876769471,10917.0643243526,10759.1721366838,10596.6988455042,10428.1691316852,10253.5929649406,10073.0142800789,9902.93379651018,9820.49088311361,9652.20831288886,9487.96874860793,9422.27232337258,9278.68827711547,9128.85027519733,9061.84119471213,8904.946181456,8837.52594318478,8689.63726660575,8632.28733509107,8485.49756980524,8427.63302188614,8279.33340926087,8235.33023758459,8191.52722635358,8066.43830648856,8021.99405623319,7977.75968176442,7844.56603785429,7799.70869729019,7755.07156512795,7627.65425628061,7590.60159393541,7553.70518303504,7427.98476608001,7390.62208113775,7353.25026544675,7317.69788734484,7194.65580422937,7167.74726806034,7140.92163361909,7114.17867783336,7007.2713988225,6979.87362622586,6952.56432278525,6925.34323893613,6898.21012573836,6781.57485895367,6753.79535430991,6729.18516532065,6707.86828701627
11368.0011574304,11186.9040003334,11009.1154123318,10854.789211042,10694.1627995085,10527.212946458,10353.9505117549,10174.4210647792,10092.602456163,9931.39925543379,9763.85492881021,9684.91680490765,9542.7369456402,9480.83559197182,9336.96583607997,9186.5747550066,9123.17388505656,8965.39781450537,8903.73306377312,8850.50248656216,8709.09972705313,8655.24248273355,8506.42310470718,8451.96039473018,8406.28695173063,8286.82259753559,8245.92341577954,8118.81765991492,8077.20416278417,8035.77209917921,7994.5207694578,7858.05548274764,7817.8784206455,7784.1275405715,7663.51713470312,7629.06068939149,7594.92402113571,7560.73678076019,7432.55636244861,7397.6952225991,7366.96037481879,7336.10240240516,7312.13241221211,7210.05355368408,7185.40392784584,7160.8228670347,7136.31020568225,7111.86577857396,6999.57802887651,6974.44918965002
11532.523262209,11358.3452657244,11177.9222762493,11015.977222207,10862.2079719732,10701.992618107,10535.3128710769,10448.9953287823,10274.9752019153,10111.4725856064,10036.4651866451,9874.30755997772,9710.37528320108,9651.25674681413,9513.837251514,9454.10039855319,9309.03141279448,9248.68425663221,9095.99833432499,9035.06090022332,8892.26451415106,8840.87901250468,8789.75352044737,8645.97005352583,8594.19464369666,8456.48502123297,8417.80066255468,8379.26554311275,8257.51887710667,8218.25429824629,8179.14746453515,8048.6696500717,8008.83794968395,7969.17316210901,7929.67467018196,7808.62463030352,7776.25631939455,7744.00357750726,7711.86601871984,7587.31469448128,7554.47047357413,7523.57048083852,7490.98745156409,7462.73037884259,7351.65943097908,7328.77405407265,7305.94603406205,7283.17524660652,7260.46156760354,7153.9233053016
11703.2645397609,11526.4841950526,11353.0206764254,11173.3325184376,11026.5785285158,10945.3490883521,10791.1587195919,10630.3513013728,10462.9232406036,10379.5490272065,10216.0863921485,10060.4489961091,9988.01283150604,9824.76664620153,9686.77513211596,9629.77863171594,9491.22294529339,9433.56834711378,9287.18205486453,9228.87693354151,9170.88897548276,9022.59582527525,8973.92720456436,8836.39220627147,8787.02836360513,8737.90539348932,8591.61285677582,8548.5794576185,8512.36212573185,8396.28911241862,8359.3373205805,8322.52194998269,8197.49104093063,8159.93460137387,8122.5228135561,8085.25518731685,7952.96546392732,7922.65536011011,7892.44438909852,7862.3322472903,7743.13235453263,7712.50522473486,7681.78316667872,7653.0705232645,7622.57550173601,7492.75282987846,7469.65374886815,7448.5446977018,7427.48313000672,7406.46895374339
11948.9579225341,11691.0797200539,11524.7409451295,11428.8731512836,11255.18047651,11109.0921804936,10961.9803188854,10808.1360365863,10647.5257419271,10567.3611963824,10399.0398933392,10243.0056377581,10173.5695714043,10016.8781659661,9946.90849977113,9801.17248106098,9747.16880723984,9614.42249189262,9559.73876052328,9418.96662531737,9363.5990304242,9214.80717802808,9158.76373554153,9107.77285284619,8975.85667196246,8929.13608521056,8882.62718781293,8741.70549335625,8694.49011206655,8647.49685470647,8534.60932091485,8499.9288498289,8465.36571078507,8346.13015747991,8310.82006387392,8275.63460496562,8240.57339487273,8111.25590136154,8075.44984396911,8039.77595385665,8011.35798695994,7898.09867666982,7869.26307175834,7840.51755143014,7812.07514892328,7783.51094442687,7661.34276715978,7632.07961143296,7602.9121218886,7578.44317198888
12212.5384372487,12040.7054792151,11862.2099033107,11698.7041220019,11533.6093116713,11363.4288080773,11224.9794827925,11079.5913086449,11005.4377295061,10852.0383893434,10691.5712414552,10615.8561961717,10454.1730173284,10305.1808045203,10239.7515292338,10082.5901116356,10016.5056418121,9887.17814039874,9836.6420255488,9703.40259885172,9652.08987433284,9601.00911503742,9458.36298960065,9406.51113745657,9257.24177463595,9214.22854848155,9171.38847873428,9037.44460241006,8993.81259639345,8950.36323049613,8806.9961733785,8765.24904026768,8733.95435367385,8702.75145661343,8589.99073066209,8558.00586225774,8526.11905863725,8494.33005753829,8371.04561609396,8338.46195733119,8305.98300446753,8273.60846392421,8145.75805504823,8119.87921403436,8094.0704087845,8068.33146078295,8042.66219194219,7924.8038668685,7898.38418040187,7872.03958309608
12374.8591874782,12210.5718034165,12039.5313063249,11866.2617876146,11708.5715053812,11543.9605080946,11387.0139851293,11317.0737106919,11178.1228838531,11032.0265565358,10960.5313644055,10806.2122702037,10644.6468309674,10571.5231428935,10426.9305429244,10364.8182713332,10213.5801149985,10150.7743908845,10010.4445230883,9962.78280235326,9835.74599136113,9787.30220011928,9651.68329023552,9602.4391951394,9553.4089690757,9408.1556146898,9358.3305052425,9314.87589415563,9187.0196753323,9145.94194478072,9105.02288446303,8967.49809023275,8925.77561185348,8884.22097723921,8843.11831894876,8736.9418243024,8707.13829588561,8677.41772247482,8647.77990331863,8530.90238391601,8500.47601110158,8470.13840598903,8439.88934337312,8312.17532074766,8281.1255208417,8250.17088977709,8225.14106394294,8201.37243081963,8089.95225017946,8065.44376470986
12533.0690742904,12376.4576145051,12213.0272842824,12042.6806414556,11879.4400154741,11722.3024560736,11637.8899164435,11477.5989050644,11346.2159825927,11207.6109666828,11139.3145902782,10992.3792204688,10923.4383125688,10768.0663976287,10609.6044185105,10550.4410308774,10406.413167407,10346.5170823335,10193.9275670295,10133.8887216806,10014.2984031098,9968.48011101133,9922.83893066853,9793.53965253301,9747.09274329841,9700.83216812402,9561.69236853748,9514.61874541144,9467.74147435781,9336.28772167911,9297.71761333416,9259.28466436257,9127.97354157737,9088.72930478167,9049.63041748786,8909.54339004795,8881.79981410483,8854.12607913009,8826.52203275468,8798.98752290383,8688.92493858141,8660.61848401617,8632.38672774267,8604.22949892922,8483.10717474226,8454.15387386691,8425.2808618072,8396.48794556355,8367.77493254594,8252.41231817965
12686.9373157315,12538.1164584853,12382.4358728718,12219.7674308995,12127.4959125331,11965.9706633841,11815.5230879996,11657.8594584117,11509.4135199958,11445.2471303188,11313.3497810978,11174.0067188757,11108.2125604464,10960.3091940495,10893.8250954911,10737.2690264041,10675.1987103886,10537.6186917291,10480.8989087294,10334.5671907552,10277.0880506419,10144.1168911488,10101.0539495126,9979.35381008523,9935.4823216344,9891.77295668598,9760.08218789081,9715.54367488327,9671.17625863384,9529.38560626685,9484.6563857383,9448.54099444717,9412.54356460105,9287.83027156539,9251.02485241377,9214.34462197872,9079.44817962861,9041.94372382711,9004.57236708521,8972.75964219611,8947.27251986745,8844.43704781458,8818.20497311274,8792.03527641076,8765.92782960731,8651.85088887376,8624.96283644119,8598.14196786958,8571.38813816261,8544.7012026003
12885.1453426006,12750.1875420893,12608.4686064934,12459.807351888,12304.0548985934,12141.0968524745,11988.6370736087,11838.7000843721,11760.721964321,11606.3578073933,11482.3083291327,11420.614144926,11288.080195142,11147.8744894141,11084.4898534844,10935.4913062617,10871.372681122,10723.6696926093,10669.8143143943,10531.0587465183,10476.4199129647,10422.0276491121,10273.2746534649,10232.888388516,10118.1117969324,10076.935091561,10035.8982910317,9910.99193608077,9869.13205704876,9827.4199721353,9692.20811072469,9649.65283211127,9607.25402267255,9480.95852525156,9446.43790844085,9412.02483049571,9377.7189785444,9249.58399824765,9214.45656054663,9179.44331822288,9144.54392423944,9109.75803254827,8996.73024092804,8972.51837848914,8948.35819912776,8924.24960790361,8817.67540240121,8792.81237186065,8768.00508342983,8743.25342955672
13120.2404418812,12995.3213292028,12863.5648497893,12724.7571343015,12578.7139121835,12425.2838010351,12264.3505874328,12186.1271596503,12044.6121733105,11895.4554628306,11744.9693066533,11688.2091314883,11564.9797114272,11507.4837332736,11375.3545002353,11317.0784731548,11175.84809481,11116.7599205139,10966.2946559386,10907.9586628494,10776.9179166823,10726.8908060006,10586.5171047246,10535.6226864684,10484.9401799019,10357.5781310249,10320.4528220798,10283.437225067,10166.3315379772,10128.466857188,10090.7185984646,9962.93860560578,9924.30601271273,9885.79732532564,9747.18481912753,9707.76912354626,9676.37904422799,9645.62611618901,9525.02057873521,9493.4214007866,9461.91153349134,9430.49074001977,9399.15878413067,9265.67872559975,9233.48332050794,9201.63323939254,9179.52836844488,9158.48159842901,9059.42210757201,9037.63384694748
13263.6687416607,13137.6815506682,13014.0713758483,12883.4364889477,12745.5654389849,12600.2768103123,12520.5881265223,12366.7062463412,12218.7317551398,12077.6646649558,12007.8117255729,11857.8524852448,11733.2559870902,11678.7968571918,11554.8796999808,11499.6466816944,11366.5646792753,11310.5128084803,11168.0760027429,11111.1724516073,10964.6678619941,10917.446729531,10870.4010939998,10737.0687306219,10689.1608026432,10546.2107013366,10497.4113175171,10459.4452074102,10350.817942169,10315.4146900594,10280.1106154314,10160.7263695212,10124.5517923211,10088.4828725603,10052.5193415729,9921.12832863187,9884.26595897295,9847.51618507537,9810.87870747459,9691.42862759662,9662.12658220616,9632.8997643985,9603.74799275239,9574.6710862579,9448.74566797827,9418.82069249745,9388.97623348459,9359.21208715214,9329.79145616159,9218.48303977291
13420.0711903721,13274.6340846093,13159.2338910835,13036.8546192765,12907.2618269259,12832.0616790376,12694.1122828057,12548.4914364709,12395.0638452318,12321.890548233,12188.1027299198,12046.3564152993,11979.1200138575,11843.9725797064,11728.4450818592,11676.2101817588,11551.4939549856,11498.4483024247,11364.2989412205,11310.3967654725,11256.7112010016,11111.8433704827,11057.3879327238,10932.4557186643,10887.301924865,10842.3086219196,10706.5528689593,10660.6733497207,10614.9630777309,10495.1189953727,10462.2152241361,10429.3952384651,10317.7876411038,10284.1301414346,10250.561925145,10217.0827866791,10093.3454329843,10058.9874633623,10024.7247723158,9990.55713051663,9854.40531448665,9827.20943636795,9800.20164860819,9773.25665846265,9746.37432865446,9628.82345524185,9601.12425840596,9573.4925412527,9545.92814890703,9518.43092682772
13617.9229185068,13484.4938623638,13298.8089102365,13228.565912456,13113.8098079779,12991.7855348864,12862.2687341709,12725.0610549344,12579.9955623883,12505.7339485714,12362.746271899,12229.408627816,12165.4619116725,12022.9109889754,11958.1974556043,11846.3869849472,11797.2642476804,11680.1495141613,11630.2465556348,11503.5950823766,11452.8547177896,11316.4426606815,11264.8192669544,11213.3944386645,11078.8571612444,11036.5617699124,10994.4048859144,10866.2267399072,10823.2011375911,10780.3216948423,10640.9545536062,10606.0207056056,10575.6003441755,10472.1648186547,10440.951058438,10409.8122711419,10378.7483009715,10263.10208401,10231.1909756496,10199.359933826,10167.6087847412,10039.3756129957,10006.7363542729,9974.1829193962,9941.71511310872,9912.36015869779,9804.7512103654,9779.21876076625,9753.74244130035,9728.3221355814
13863.3044291609,13733.5398827447,13603.6166534582,13465.4843758855,13358.7174135626,13247.141239286,13128.0043586327,13001.0779809876,12933.4165057391,12797.4627399327,12653.2731622506,12583.7962251211,12453.4400210394,12320.7941064466,12261.2190451001,12118.9236854302,12067.5619853116,11960.5346889908,11915.2663136362,11798.5510142117,11752.4204549848,11706.4401946955,11578.67513196,11531.7800397713,11393.7558956409,11345.8973046962,11298.2066202069,11175.6567183172,11136.7905657317,11098.0398274751,10968.1326375053,10928.4443634818,10888.8787812004,10849.4355370404,10729.0882801111,10701.5829380189,10674.1334439048,10646.739700297,10540.2285836042,10511.9983566187,10483.8280901091,10455.7176746005,10336.2782578296,10307.2745460587,10278.3355339292,10249.4610973627,10220.651112491,10086.9230945778,10061.3446881733,10039.092775213
14017.7652521321,13875.500076875,13754.8231358621,13626.1922958747,13497.1075619237,13394.1631756932,13283.7201429163,13220.3450804108,13101.2522012845,12974.0822535942,12909.1104257867,12772.6160158431,12627.6206539326,12571.2370341163,12446.6500272208,12390.5141134869,12255.9298247764,12198.9384620732,12084.9438869286,12042.6217918039,11934.0343017568,11890.8982349926,11772.2424349521,11728.2201342629,11684.3341970269,11554.2567013479,11509.4314184555,11464.7503321752,11329.21568983,11293.0667023806,11257.0158658614,11135.6688214112,11098.7194906862,11061.8745476638,11025.1337171726,10890.5185534551,10852.8329389877,10825.0309611885,10799.8841749909,10702.4395943245,10676.5146147256,10650.6388903164,10624.8123409494,10514.3656538306,10487.6920761891,10461.0716699595,10434.5043443559,10407.9900087276,10283.1368733981,10255.7233655033
14166.8791674831,14032.6787731855,13899.5225412457,13780.2805226666,13652.8638780464,13534.7560214564,13475.3325814648,13372.9423831703,13262.7445286646,13144.4884291879,13082.8606815323,12955.3250339978,12892.9500436683,12755.7897232733,12625.1920348707,12572.1803591974,12446.9117764578,12393.0714235447,12257.5006892016,12207.3408901192,12108.0790173962,12067.7169317021,12027.4655351459,11917.1940396811,11876.1053119485,11835.133104766,11713.3817517381,11671.5066502843,11629.7547490635,11496.1438640039,11453.4362703333,11411.5610298352,11300.212543414,11265.9169897253,11231.7097548216,11197.5906263889,11071.8918752566,11036.8656029292,11001.9333978674,10967.0950237444,10859.5405037395,10835.8303163304,10812.1602834965,10788.5303472264,10687.5760241562,10663.1570173052,10638.7813258934,10614.4488843611,10590.1596272361,10565.9134891328
14310.4089658742,14184.9151876523,14052.1036989558,13927.6475408576,13856.2605133689,13737.6496742135,13611.9897750566,13518.7926551549,13417.5761640578,13360.0522984068,13249.9861718717,13131.5582169867,13072.4810732918,12944.4598594332,12884.5944983992,12746.6449817252,12695.8176628883,12579.9703915818,12529.3923706504,12402.2934937886,12350.8601684347,12236.4446088565,12198.8667636806,12161.3832543331,12059.8565262794,12021.5961318583,11909.5175954086,11870.3969856735,11831.3813470861,11707.4208200921,11667.478693587,11627.6479803884,11587.9284104899,11459.9019961875,11428.1503120975,11396.4729507981,11282.1824053107,11249.6582336295,11217.2134130926,11184.8477624657,11152.5611009007,11022.3676176155,10989.1643173432,10967.4876956133,10945.9562509191,10854.986991079,10832.7357359222,10810.5194626839,10788.3381246343,10766.1916750977
14480.5315051628,14370.4751290316,14253.1135384291,14128.4031402307,14000.2636451351,13891.0034556588,13773.6495210451,13657.3129009726,13603.5080829755,13511.0045466564,13410.1434442282,13355.1445919557,13245.0994277162,13126.3853511331,13069.775364654,12941.1507992622,12883.7130129968,12758.3096974912,12710.7001995771,12594.2968109883,12545.891819207,12497.6463981715,12368.5809389414,12326.7251461873,12235.0938914564,12199.4646322326,12163.9195396761,12060.8765140861,12024.5326612665,11988.2775811485,11873.298275331,11836.166112886,11799.1281054117,11671.7859811228,11633.8046144179,11595.9235832108,11558.142657878,11451.8463212344,11421.812815413,11391.845679078,11361.9447748751,11332.1099657164,11212.8959218704,11182.2092627288,11151.5934763743,11121.0484090942,11090.573907489,10995.4682817873,10975.3145003322,10955.1887052013
14703.4492264903,14605.7523862454,14499.8276009793,14386.2882375059,14265.0949517109,14140.9742055669,14035.1480999131,13971.5916881636,13856.5408953189,13757.0932096607,13667.68771194,13617.8317709242,13518.957773454,13468.4572680502,13359.9296642045,13308.6845425786,13190.0623156451,13137.9832736394,13008.8898476153,12955.899065123,12846.0670028413,12802.5488406608,12685.7207961589,12641.3373425523,12597.0864185354,12477.1700820352,12445.7894916874,12414.4719881996,12321.9955497284,12289.921167972,12257.9134194965,12153.3205138804,12120.4630320902,12087.6764320094,11970.4484913699,11936.7303249126,11903.0880216096,11869.5214344731,11738.1645534597,11704.6373914012,11678.4356150384,11652.2829156377,11626.1792067887,11518.8400117651,11491.9280065263,11465.0688002771,11438.2622953131,11411.5083940992,11287.6050116618,11259.959159843
14820.1969150168,14731.9132432652,14636.1826355554,14531.9707288838,14419.9235499031,14300.0115113109,14229.2857389695,14122.3850489833,14017.1372785803,13903.1353048071,13843.3763714182,13764.3004833721,13675.3438732182,13627.8480793815,13529.057482075,13480.8846850611,13372.0966094002,13323.1457539243,13203.9262095576,13154.1069099032,13024.0878130871,12980.7091033437,12940.1166202946,12833.4969353666,12792.1214906119,12673.4461019846,12631.1822894057,12589.0384283401,12494.6916176769,12465.1005754153,12435.5650291251,12406.0848895216,12311.3994153177,12281.1469521247,12250.9532643941,12143.5972614495,12112.5379736408,12081.5415032288,12050.6077411796,11929.0755848362,11897.1988452606,11865.3895488727,11833.6475732033,11801.972795978,11695.217317173,11670.6140720391,11646.0540494429,11621.5371777157,11597.0633852993,11485.1321975489
